Title,City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent,Gross_Rental_Yield_%,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,200000000.0,1908.0,104821.80293501048,600000.0,3.6,7200000.0,2160000.0,5040000.0,2.52,40000000.0,160000000.0,1388517.1733848546,16662206.080618257,-11622206.080618257,-29.05551520154564,-37.0
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,200000000.0,1360.0,147058.82352941178,600000.0,3.6,7200000.0,2160000.0,5040000.0,2.52,40000000.0,160000000.0,1388517.1733848546,16662206.080618257,-11622206.080618257,-29.05551520154564,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,200000000.0,1360.0,147058.82352941178,600000.0,3.6,7200000.0,2160000.0,5040000.0,2.52,40000000.0,160000000.0,1388517.1733848546,16662206.080618257,-11622206.080618257,-29.05551520154564,-37.0
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,200000000.0,1300.0,153846.15384615384,600000.0,3.6,7200000.0,2160000.0,5040000.0,2.52,40000000.0,160000000.0,1388517.1733848546,16662206.080618257,-11622206.080618257,-29.05551520154564,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,500000.0,1188.0,420.8754208754209,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,500000.0,697.0,717.3601147776184,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,500000.0,1180.0,423.728813559322,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,500000.0,1200.0,416.6666666666667,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,500000.0,1908.0,262.0545073375262,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,500000.0,1180.0,423.728813559322,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,500000.0,1200.0,416.6666666666667,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,500000.0,1908.0,262.0545073375262,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,500000.0,1360.0,367.6470588235294,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,500000.0,1360.0,367.6470588235294,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,500000.0,1300.0,384.61538461538464,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,500000.0,1490.0,335.5704697986577,1500.0,3.6,18000.0,5400.0,12600.0,2.52,100000.0,400000.0,3471.2929334621363,41655.51520154563,-29055.515201545637,-29.055515201545635,-37.0
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,1000000.0,697.0,1434.7202295552368,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,1000000.0,1180.0,847.457627118644,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,1000000.0,1200.0,833.3333333333334,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,1000000.0,1908.0,524.1090146750524,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,1000000.0,1180.0,847.457627118644,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,1000000.0,1200.0,833.3333333333334,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,1000000.0,1908.0,524.1090146750524,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,1000000.0,1360.0,735.2941176470588,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,1000000.0,1360.0,735.2941176470588,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,1000000.0,1300.0,769.2307692307693,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,1000000.0,1490.0,671.1409395973154,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,1000000.0,1360.0,735.2941176470588,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,1000000.0,1300.0,769.2307692307693,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2 BHK,1000000.0,1490.0,671.1409395973154,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,1000000.0,1188.0,841.7508417508418,3000.0,3.6,36000.0,10800.0,25200.0,2.52,200000.0,800000.0,6942.5858669242725,83311.03040309127,-58111.03040309127,-29.055515201545635,-37.0
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,2000000.0,1180.0,1694.915254237288,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,2000000.0,1200.0,1666.6666666666667,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,2000000.0,1908.0,1048.2180293501049,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,2000000.0,1360.0,1470.5882352941176,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,2000000.0,1200.0,1666.6666666666667,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,2000000.0,1908.0,1048.2180293501049,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,2000000.0,1360.0,1470.5882352941176,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,2000000.0,1300.0,1538.4615384615386,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,2000000.0,1490.0,1342.2818791946308,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,2000000.0,1360.0,1470.5882352941176,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,2000000.0,1300.0,1538.4615384615386,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2 BHK,2000000.0,1490.0,1342.2818791946308,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,2000000.0,1188.0,1683.5016835016836,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,2000000.0,1188.0,1683.5016835016836,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,2000000.0,697.0,2869.440459110473,6000.0,3.6,72000.0,21600.0,50400.0,2.52,400000.0,1600000.0,13885.171733848543,166622.06080618253,-116222.06080618252,-29.055515201545635,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,3000000.0,1200.0,2500.0,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,3000000.0,1908.0,1572.3270440251572,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,3000000.0,1360.0,2205.8823529411766,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,3000000.0,1300.0,2307.692307692308,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,3000000.0,1490.0,2013.4228187919464,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,3000000.0,1360.0,2205.8823529411766,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,3000000.0,1300.0,2307.692307692308,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2 BHK,3000000.0,1490.0,2013.4228187919464,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,3000000.0,1188.0,2525.252525252525,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,3000000.0,1188.0,2525.252525252525,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,3000000.0,697.0,4304.16068866571,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,3000000.0,1180.0,2542.3728813559323,9000.0,3.6,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927376,-174333.0912092738,-29.055515201545628,-37.0
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,4000000.0,1908.0,2096.4360587002097,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,4000000.0,1360.0,2941.176470588235,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,4000000.0,1300.0,3076.923076923077,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,4000000.0,1490.0,2684.5637583892617,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,4000000.0,1360.0,2941.176470588235,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,4000000.0,1300.0,3076.923076923077,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2 BHK,4000000.0,1490.0,2684.5637583892617,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,4000000.0,1188.0,3367.003367003367,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,4000000.0,1188.0,3367.003367003367,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,4000000.0,697.0,5738.880918220947,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,4000000.0,1180.0,3389.830508474576,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,4000000.0,1200.0,3333.333333333333,12000.0,3.6,144000.0,43200.0,100800.0,2.52,800000.0,3200000.0,27770.34346769709,333244.12161236507,-232444.12161236507,-29.055515201545635,-37.0
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,5000000.0,1360.0,3676.470588235294,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,5000000.0,1300.0,3846.153846153846,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2 BHK,5000000.0,1490.0,3355.704697986577,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,5000000.0,1188.0,4208.754208754209,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,5000000.0,1300.0,3846.153846153846,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,5000000.0,1490.0,3355.704697986577,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,5000000.0,1188.0,4208.754208754209,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,5000000.0,697.0,7173.601147776184,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,5000000.0,1180.0,4237.28813559322,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,5000000.0,1200.0,4166.666666666667,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,5000000.0,1908.0,2620.545073375262,15000.0,3.6,180000.0,54000.0,126000.0,2.52,1000000.0,4000000.0,34712.92933462137,416555.1520154564,-290555.1520154564,-29.05551520154564,-37.0
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,6000000.0,1300.0,4615.384615384615,18000.0,3.6,216000.0,64800.0,151200.0,2.52,1200000.0,4800000.0,41655.51520154563,499866.1824185476,-348666.1824185476,-29.055515201545628,-37.0
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,6000000.0,1490.0,4026.8456375838928,18000.0,3.6,216000.0,64800.0,151200.0,2.52,1200000.0,4800000.0,41655.51520154563,499866.1824185476,-348666.1824185476,-29.055515201545628,-37.0
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,6000000.0,1188.0,5050.50505050505,18000.0,3.6,216000.0,64800.0,151200.0,2.52,1200000.0,4800000.0,41655.51520154563,499866.1824185476,-348666.1824185476,-29.055515201545628,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,6000000.0,697.0,8608.32137733142,18000.0,3.6,216000.0,64800.0,151200.0,2.52,1200000.0,4800000.0,41655.51520154563,499866.1824185476,-348666.1824185476,-29.055515201545628,-37.0
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,6000000.0,1180.0,5084.745762711865,18000.0,3.6,216000.0,64800.0,151200.0,2.52,1200000.0,4800000.0,41655.51520154563,499866.1824185476,-348666.1824185476,-29.055515201545628,-37.0
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,6000000.0,1200.0,5000.0,18000.0,3.6,216000.0,64800.0,151200.0,2.52,1200000.0,4800000.0,41655.51520154563,499866.1824185476,-348666.1824185476,-29.055515201545628,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,6000000.0,1908.0,3144.6540880503144,18000.0,3.6,216000.0,64800.0,151200.0,2.52,1200000.0,4800000.0,41655.51520154563,499866.1824185476,-348666.1824185476,-29.055515201545628,-37.0
