Title,City,Location,Price_INR,Area_sqft,Bedrooms,Estimated_Monthly_Rent,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,5450000.0,62000 sqft,3 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,5450000.0,00000 sqft,3 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,5450000.0,00000 sqft,3 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,5450000.0,00000 sqft,3 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
5 BHK Apartment in Miyapur,Hyderabad,Miyapur,5450000.0,00000 sqft,5 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
5 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,5450000.0,00000 sqft,5 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
5 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,5450000.0,00000 sqft,5 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
5 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,5450000.0,00000 sqft,5 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,5450000.0,00000 sqft,3 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,5450000.0,18000 sqft,3 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,5450000.0,00000 sqft,4 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,5450000.0,00000 sqft,4 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,5450000.0,18000 sqft,4 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,5450000.0,22000 sqft,4 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,5450000.0,18000 sqft,4 BHK,16350.0,196200.0,58860.0,137340.0,2.52,1090000.0,4360000.0,37837.09297473728,454045.1156968473,-316705.1156968473,-29.055515201545628,-37.0
5 BHK Apartment in Miyapur,Hyderabad,Miyapur,6927000.0,00000 sqft,5 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,6927000.0,00000 sqft,5 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,6927000.0,00000 sqft,5 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
5 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,6927000.0,00000 sqft,5 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,6927000.0,00000 sqft,3 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,6927000.0,00000 sqft,3 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,6927000.0,00000 sqft,3 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,6927000.0,18000 sqft,3 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,6927000.0,00000 sqft,4 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,6927000.0,00000 sqft,4 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,6927000.0,18000 sqft,4 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,6927000.0,22000 sqft,4 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,6927000.0,18000 sqft,4 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,6927000.0,22000 sqft,3 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,6927000.0,18000 sqft,3 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,6927000.0,22000 sqft,3 BHK,20781.0,249372.0,74811.59999999999,174560.40000000002,2.5200000000000005,1385400.0,5541600.0,48091.29230018443,577095.5076022132,-402535.10760221316,-29.055515201545628,-36.99999999999999
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4175000.0,00000 sqft,3 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4175000.0,00000 sqft,3 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4175000.0,00000 sqft,3 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,4175000.0,18000 sqft,3 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4175000.0,00000 sqft,4 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4175000.0,00000 sqft,4 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,4175000.0,18000 sqft,4 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4175000.0,22000 sqft,4 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4175000.0,18000 sqft,4 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4175000.0,22000 sqft,3 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,4175000.0,18000 sqft,3 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,4175000.0,22000 sqft,3 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,4175000.0,13500 sqft,3 BHK,12525.0,150300.0,45090.0,105210.0,2.52,835000.0,3340000.0,28985.29599440884,347823.5519329061,-242613.5519329061,-29.05551520154564,-37.0
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,6969000.0,00000 sqft,4 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,6969000.0,00000 sqft,4 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,6969000.0,18000 sqft,4 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,6969000.0,22000 sqft,4 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,6969000.0,18000 sqft,4 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,6969000.0,18000 sqft,3 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,6969000.0,22000 sqft,3 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,6969000.0,18000 sqft,3 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,6969000.0,22000 sqft,3 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,6969000.0,13500 sqft,3 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,6969000.0,13500 sqft,3 BHK,20907.0,250884.0,75265.2,175618.8,2.5199999999999996,1393800.0,5575200.0,48382.88090659525,580594.570879143,-404975.770879143,-29.055515201545628,-37.0
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,8125000.0,00000 sqft,4 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,8125000.0,18000 sqft,4 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,8125000.0,22000 sqft,4 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,8125000.0,18000 sqft,4 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,8125000.0,18000 sqft,3 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,8125000.0,22000 sqft,3 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,8125000.0,18000 sqft,3 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,8125000.0,22000 sqft,3 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,8125000.0,13500 sqft,3 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,8125000.0,13500 sqft,3 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,8125000.0,22000 sqft,4 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,8125000.0,13500 sqft,4 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,8125000.0,13500 sqft,4 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,8125000.0,35000 sqft,4 BHK,24375.0,292500.0,87750.0,204750.0,2.52,1625000.0,6500000.0,56408.51016875972,676902.1220251166,-472152.1220251166,-29.055515201545635,-37.0
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,241000.0,18000 sqft,3 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,241000.0,22000 sqft,3 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,241000.0,18000 sqft,3 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,241000.0,22000 sqft,3 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,241000.0,13500 sqft,3 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,241000.0,13500 sqft,3 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,241000.0,22000 sqft,4 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,241000.0,13500 sqft,4 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,241000.0,13500 sqft,4 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,241000.0,35000 sqft,4 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,241000.0,35000 sqft,3 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,241000.0,35000 sqft,3 BHK,723.0,8676.0,2602.7999999999997,6073.200000000001,2.5200000000000005,48200.0,192800.0,1673.1631939287495,20077.958327144996,-14004.758327144995,-29.055515201545635,-36.99999999999999
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,250000.0,22000 sqft,3 BHK,750.0,9000.0,2700.0,6300.0,2.52,50000.0,200000.0,1735.6464667310681,20827.757600772817,-14527.757600772817,-29.055515201545635,-37.0
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,250000.0,18000 sqft,3 BHK,750.0,9000.0,2700.0,6300.0,2.52,50000.0,200000.0,1735.6464667310681,20827.757600772817,-14527.757600772817,-29.055515201545635,-37.0
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,250000.0,22000 sqft,3 BHK,750.0,9000.0,2700.0,6300.0,2.52,50000.0,200000.0,1735.6464667310681,20827.757600772817,-14527.757600772817,-29.055515201545635,-37.0
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,250000.0,13500 sqft,3 BHK,750.0,9000.0,2700.0,6300.0,2.52,50000.0,200000.0,1735.6464667310681,20827.757600772817,-14527.757600772817,-29.055515201545635,-37.0
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,250000.0,13500 sqft,3 BHK,750.0,9000.0,2700.0,6300.0,2.52,50000.0,200000.0,1735.6464667310681,20827.757600772817,-14527.757600772817,-29.055515201545635,-37.0
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,250000.0,22000 sqft,4 BHK,750.0,9000.0,2700.0,6300.0,2.52,50000.0,200000.0,1735.6464667310681,20827.757600772817,-14527.757600772817,-29.055515201545635,-37.0
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,250000.0,13500 sqft,4 BHK,750.0,9000.0,2700.0,6300.0,2.52,50000.0,200000.0,1735.6464667310681,20827.757600772817,-14527.757600772817,-29.055515201545635,-37.0
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,250000.0,13500 sqft,4 BHK,750.0,9000.0,2700.0,6300.0,2.52,50000.0,200000.0,1735.6464667310681,20827.757600772817,-14527.757600772817,-29.055515201545635,-37.0
