Title,City,Location,Price (Lakhs),Area (sqft),Bedrooms
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,180.0,1300 sqft,2 BHK
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,180.0,1490 sqft,2 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,180.0,1188 sqft,2 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,180.0,697 sqft,2 BHK
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,180.0,1490 sqft,3 BHK
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,180.0,1188 sqft,3 BHK
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,180.0,697 sqft,3 BHK
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,180.0,1180 sqft,3 BHK
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,180.0,1180 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,180.0,1200 sqft,2 BHK
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,180.0,1908 sqft,2 BHK
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,180.0,1360 sqft,2 BHK
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,200.0,1490 sqft,3 BHK
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,200.0,1188 sqft,3 BHK
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,200.0,697 sqft,3 BHK
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,200.0,1180 sqft,3 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,200.0,1188 sqft,2 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,200.0,697 sqft,2 BHK
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,200.0,1180 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,200.0,1200 sqft,2 BHK
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,200.0,1908 sqft,2 BHK
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,200.0,1360 sqft,2 BHK
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,200.0,1300 sqft,2 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,230.0,1188 sqft,2 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,230.0,697 sqft,2 BHK
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,230.0,1180 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,230.0,1200 sqft,2 BHK
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,230.0,1908 sqft,2 BHK
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,230.0,1360 sqft,2 BHK
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,230.0,1300 sqft,2 BHK
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,230.0,1908 sqft,3 BHK
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,230.0,1360 sqft,3 BHK
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,230.0,1300 sqft,3 BHK
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,230.0,1490 sqft,3 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,260.0,697 sqft,2 BHK
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,260.0,1180 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,260.0,1200 sqft,2 BHK
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,260.0,1908 sqft,2 BHK
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,260.0,1360 sqft,2 BHK
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,260.0,1300 sqft,2 BHK
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,260.0,1908 sqft,3 BHK
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,260.0,1360 sqft,3 BHK
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,260.0,1300 sqft,3 BHK
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,260.0,1490 sqft,3 BHK
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,260.0,1360 sqft,4 BHK
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,260.0,1300 sqft,4 BHK
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,260.0,1490 sqft,4 BHK
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,260.0,1188 sqft,4 BHK
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,300.0,1180 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,300.0,1200 sqft,2 BHK
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,300.0,1908 sqft,2 BHK
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,300.0,1360 sqft,2 BHK
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,300.0,1300 sqft,2 BHK
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,300.0,1908 sqft,3 BHK
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,300.0,1360 sqft,3 BHK
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,300.0,1300 sqft,3 BHK
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,300.0,1490 sqft,3 BHK
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,300.0,1360 sqft,4 BHK
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,300.0,1300 sqft,4 BHK
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,300.0,1490 sqft,4 BHK
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,300.0,1188 sqft,4 BHK
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,300.0,1490 sqft,2 BHK
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,300.0,1188 sqft,2 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,300.0,697 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,350.0,1200 sqft,2 BHK
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,350.0,1908 sqft,2 BHK
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,350.0,1360 sqft,2 BHK
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,350.0,1300 sqft,2 BHK
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,350.0,1908 sqft,3 BHK
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,350.0,1360 sqft,3 BHK
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,350.0,1300 sqft,3 BHK
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,350.0,1490 sqft,3 BHK
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,350.0,1360 sqft,4 BHK
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,350.0,1300 sqft,4 BHK
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,350.0,1490 sqft,4 BHK
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,350.0,1188 sqft,4 BHK
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,350.0,1490 sqft,2 BHK
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,350.0,1188 sqft,2 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,350.0,697 sqft,2 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,350.0,1180 sqft,2 BHK
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,400.0,1908 sqft,3 BHK
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,400.0,1360 sqft,3 BHK
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,400.0,1300 sqft,3 BHK
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,400.0,1490 sqft,3 BHK
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,400.0,1360 sqft,4 BHK
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,400.0,1300 sqft,4 BHK
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,400.0,1490 sqft,4 BHK
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,400.0,1188 sqft,4 BHK
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,400.0,1300 sqft,2 BHK
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,400.0,1490 sqft,2 BHK
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,400.0,1188 sqft,2 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,400.0,697 sqft,2 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,400.0,1180 sqft,2 BHK
7 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,400.0,1188 sqft,7 BHK
7 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,400.0,697 sqft,7 BHK
7 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,400.0,1180 sqft,7 BHK
7 BHK Apartment in Madhapur,Hyderabad,Madhapur,400.0,1200 sqft,7 BHK
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,450.0,1360 sqft,4 BHK
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,450.0,1300 sqft,4 BHK
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,450.0,1490 sqft,4 BHK
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,450.0,1188 sqft,4 BHK
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,450.0,1300 sqft,2 BHK
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,450.0,1490 sqft,2 BHK
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,450.0,1188 sqft,2 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,450.0,697 sqft,2 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,450.0,1180 sqft,2 BHK
7 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,450.0,1188 sqft,7 BHK
7 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,450.0,697 sqft,7 BHK
7 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,450.0,1180 sqft,7 BHK
7 BHK Apartment in Madhapur,Hyderabad,Madhapur,450.0,1200 sqft,7 BHK
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,450.0,1200 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,450.0,1908 sqft,2 BHK
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,500.0,1300 sqft,2 BHK
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,500.0,1490 sqft,2 BHK
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,500.0,1188 sqft,2 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,500.0,697 sqft,2 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,500.0,1180 sqft,2 BHK
7 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,500.0,1188 sqft,7 BHK
7 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,500.0,697 sqft,7 BHK
7 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,500.0,1180 sqft,7 BHK
7 BHK Apartment in Madhapur,Hyderabad,Madhapur,500.0,1200 sqft,7 BHK
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,500.0,1200 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,500.0,1908 sqft,2 BHK
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,500.0,1360 sqft,2 BHK
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,1000.0,1490 sqft,2 BHK
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,1000.0,1188 sqft,2 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,1000.0,697 sqft,2 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,1000.0,1180 sqft,2 BHK
7 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,1000.0,1188 sqft,7 BHK
7 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,1000.0,697 sqft,7 BHK
7 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,1000.0,1180 sqft,7 BHK
7 BHK Apartment in Madhapur,Hyderabad,Madhapur,1000.0,1200 sqft,7 BHK
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,1000.0,1200 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,1000.0,1908 sqft,2 BHK
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,1000.0,1360 sqft,2 BHK
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,1000.0,1200 sqft,3 BHK
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,1000.0,1908 sqft,3 BHK
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,1000.0,1360 sqft,3 BHK
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,1000.0,1300 sqft,3 BHK
7 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2000.0,1188 sqft,7 BHK
7 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2000.0,697 sqft,7 BHK
7 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2000.0,1180 sqft,7 BHK
7 BHK Apartment in Madhapur,Hyderabad,Madhapur,2000.0,1200 sqft,7 BHK
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2000.0,697 sqft,2 BHK
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2000.0,1180 sqft,2 BHK
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,2000.0,1200 sqft,2 BHK
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,2000.0,1908 sqft,2 BHK
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,2000.0,1360 sqft,2 BHK
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,2000.0,1200 sqft,3 BHK
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,2000.0,1908 sqft,3 BHK
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,2000.0,1360 sqft,3 BHK
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,2000.0,1300 sqft,3 BHK
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2000.0,1300 sqft,2 BHK
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,2000.0,1490 sqft,2 BHK
