Title,City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Monthly_Rent
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,1000000000,1180,847457.6271,3000000
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,1000000000,1200,833333.3333,3000000
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,1000000000,1908,524109.0147,3000000
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,4 BHK,1000000000,1360,735294.1176,3000000
5 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,5 BHK,1000000000,1200,833333.3333,3000000
5 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,5 BHK,1000000000,1908,524109.0147,3000000
5 BHK Apartment in Madhapur,Hyderabad,Madhapur,5 BHK,1000000000,1360,735294.1176,3000000
5 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,5 BHK,1000000000,1300,769230.7692,3000000
5 BHK Apartment in Hitech City,Hyderabad,Hitech City,5 BHK,1000000000,1490,671140.9396,3000000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,1000000000,1360,735294.1176,3000000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,1000000000,1300,769230.7692,3000000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,1000000000,1490,671140.9396,3000000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,1000000000,1188,841750.8418,3000000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,1000000000,697,1434720.23,3000000
5 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,5 BHK,1500000000,1200,1250000,4500000
5 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,5 BHK,1500000000,1908,786163.522,4500000
5 BHK Apartment in Madhapur,Hyderabad,Madhapur,5 BHK,1500000000,1360,1102941.176,4500000
5 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,5 BHK,1500000000,1300,1153846.154,4500000
5 BHK Apartment in Hitech City,Hyderabad,Hitech City,5 BHK,1500000000,1490,1006711.409,4500000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,1500000000,1360,1102941.176,4500000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,1500000000,1300,1153846.154,4500000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,1500000000,1490,1006711.409,4500000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,1500000000,1188,1262626.263,4500000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,1500000000,697,2152080.344,4500000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,1500000000,1180,1271186.441,4500000
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2 BHK,1500000000,1188,1262626.263,4500000
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,2 BHK,1500000000,697,2152080.344,4500000
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,1500000000,1180,1271186.441,4500000
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,1500000000,1200,1250000,4500000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,2500000000,1360,1838235.294,7500000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,2500000000,1300,1923076.923,7500000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,2500000000,1490,1677852.349,7500000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,2500000000,1188,2104377.104,7500000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,2500000000,697,3586800.574,7500000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,2500000000,1180,2118644.068,7500000
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2 BHK,2500000000,1188,2104377.104,7500000
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,2 BHK,2500000000,697,3586800.574,7500000
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,2500000000,1180,2118644.068,7500000
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,2500000000,1200,2083333.333,7500000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,2500000000,1200,2083333.333,7500000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,2500000000,1908,1310272.537,7500000
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2 BHK,2500000000,1908,1310272.537,7500000
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,2500000000,1360,1838235.294,7500000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,2000000,697,2869.440459,6000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,2000000,1180,1694.915254,6000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,2000000,1200,1666.666667,6000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,2000000,1908,1048.218029,6000
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,2000000,1180,1694.915254,6000
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,2000000,1200,1666.666667,6000
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2 BHK,2000000,1908,1048.218029,6000
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,2000000,1360,1470.588235,6000
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,2 BHK,2000000,1300,1538.461538,6000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,2000000,1360,1470.588235,6000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,2000000,1300,1538.461538,6000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,2000000,1490,1342.281879,6000
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,2 BHK,2000000,1490,1342.281879,6000
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,2 BHK,2000000,1188,1683.501684,6000
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,3000000,1180,2542.372881,9000
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,3000000,1200,2500,9000
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2 BHK,3000000,1908,1572.327044,9000
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,3000000,1360,2205.882353,9000
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,2 BHK,3000000,1300,2307.692308,9000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,3000000,1908,1572.327044,9000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,3000000,1360,2205.882353,9000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,3000000,1300,2307.692308,9000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,3000000,1490,2013.422819,9000
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,2 BHK,3000000,1490,2013.422819,9000
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,2 BHK,3000000,1188,2525.252525,9000
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2 BHK,3000000,697,4304.160689,9000
2 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,2 BHK,4000000,1200,3333.333333,12000
2 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,2 BHK,4000000,1908,2096.436059,12000
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,4000000,1360,2941.176471,12000
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,2 BHK,4000000,1300,3076.923077,12000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,4000000,1908,2096.436059,12000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,4000000,1360,2941.176471,12000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,4000000,1300,3076.923077,12000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,4000000,1490,2684.563758,12000
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,2 BHK,4000000,1490,2684.563758,12000
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,2 BHK,4000000,1188,3367.003367,12000
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2 BHK,4000000,697,5738.880918,12000
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,2 BHK,4000000,1180,3389.830508,12000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,5000000,1908,2620.545073,15000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,5000000,1360,3676.470588,15000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,5000000,1300,3846.153846,15000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,5000000,1490,3355.704698,15000
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,5000000,1360,3676.470588,15000
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,2 BHK,5000000,1300,3846.153846,15000
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,2 BHK,5000000,1490,3355.704698,15000
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,2 BHK,5000000,1188,4208.754209,15000
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2 BHK,5000000,697,7173.601148,15000
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,2 BHK,5000000,1180,4237.288136,15000
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,5000000,1200,4166.666667,15000
2 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,2 BHK,6000000,1360,4411.764706,18000
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,2 BHK,6000000,1300,4615.384615,18000
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,2 BHK,6000000,1490,4026.845638,18000
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,2 BHK,6000000,1188,5050.505051,18000
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2 BHK,6000000,697,8608.321377,18000
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,2 BHK,6000000,1180,5084.745763,18000
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,6000000,1200,5000,18000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,6000000,697,8608.321377,18000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,6000000,1180,5084.745763,18000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,6000000,1200,5000,18000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,6000000,1908,3144.654088,18000
2 BHK Apartment in Madhapur,Hyderabad,Madhapur,2 BHK,7000000,1300,5384.615385,21000
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,2 BHK,7000000,1490,4697.986577,21000
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,2 BHK,7000000,1188,5892.255892,21000
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2 BHK,7000000,697,10043.04161,21000
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,2 BHK,7000000,1180,5932.20339,21000
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,7000000,1200,5833.333333,21000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,7000000,697,10043.04161,21000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,7000000,1180,5932.20339,21000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,7000000,1200,5833.333333,21000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,7000000,1908,3668.763103,21000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,7000000,1360,5147.058824,21000
2 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,2 BHK,8000000,1490,5369.127517,24000
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,2 BHK,8000000,1188,6734.006734,24000
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2 BHK,8000000,697,11477.76184,24000
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,2 BHK,8000000,1180,6779.661017,24000
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,8000000,1200,6666.666667,24000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,8000000,697,11477.76184,24000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,8000000,1180,6779.661017,24000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,8000000,1200,6666.666667,24000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,8000000,1908,4192.872117,24000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,8000000,1360,5882.352941,24000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,8000000,1200,6666.666667,24000
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,8000000,1908,4192.872117,24000
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,8000000,1360,5882.352941,24000
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,8000000,1300,6153.846154,24000
2 BHK Apartment in Hitech City,Hyderabad,Hitech City,2 BHK,9000000,1188,7575.757576,27000
2 BHK Apartment in Kondapur,Hyderabad,Kondapur,2 BHK,9000000,697,12912.48207,27000
2 BHK Apartment in Manikonda,Hyderabad,Manikonda,2 BHK,9000000,1180,7627.118644,27000
2 BHK Apartment in Miyapur,Hyderabad,Miyapur,2 BHK,9000000,1200,7500,27000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,9000000,697,12912.48207,27000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,9000000,1180,7627.118644,27000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,9000000,1200,7500,27000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,9000000,1908,4716.981132,27000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,9000000,1360,6617.647059,27000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,9000000,1200,7500,27000
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,9000000,1908,4716.981132,27000
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,9000000,1360,6617.647059,27000
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,9000000,1300,6923.076923,27000
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,4 BHK,9000000,1490,6040.268456,27000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,10000000,697,14347.2023,30000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,10000000,1180,8474.576271,30000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,10000000,1200,8333.333333,30000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,10000000,1908,5241.090147,30000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,10000000,1360,7352.941176,30000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,10000000,1200,8333.333333,30000
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,10000000,1908,5241.090147,30000
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,10000000,1360,7352.941176,30000
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,10000000,1300,7692.307692,30000
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,4 BHK,10000000,1490,6711.409396,30000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,10000000,1300,7692.307692,30000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,10000000,1490,6711.409396,30000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,10000000,1188,8417.508418,30000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,12000000,1180,10169.49153,36000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,12000000,1200,10000,36000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,12000000,1908,6289.308176,36000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,12000000,1360,8823.529412,36000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,12000000,1200,10000,36000
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,12000000,1908,6289.308176,36000
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,12000000,1360,8823.529412,36000
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,12000000,1300,9230.769231,36000
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,4 BHK,12000000,1490,8053.691275,36000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,12000000,1300,9230.769231,36000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,12000000,1490,8053.691275,36000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,12000000,1188,10101.0101,36000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,12000000,697,17216.64275,36000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,14000000,1200,11666.66667,42000
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,14000000,1908,7337.526205,42000
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,14000000,1360,10294.11765,42000
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,14000000,1300,10769.23077,42000
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,4 BHK,14000000,1490,9395.973154,42000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,14000000,1360,10294.11765,42000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,14000000,1300,10769.23077,42000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,14000000,1490,9395.973154,42000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,14000000,1188,11784.51178,42000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,14000000,697,20086.08321,42000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,14000000,1180,11864.40678,42000
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,16000000,1908,8385.744235,48000
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,16000000,1360,11764.70588,48000
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,16000000,1300,12307.69231,48000
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,4 BHK,16000000,1490,10738.25503,48000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,16000000,1360,11764.70588,48000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,16000000,1300,12307.69231,48000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,16000000,1490,10738.25503,48000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,16000000,1188,13468.01347,48000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,16000000,697,22955.52367,48000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,16000000,1180,13559.32203,48000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,16000000,1200,13333.33333,48000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,18000000,1360,13235.29412,54000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,18000000,1300,13846.15385,54000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,18000000,1490,12080.53691,54000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,18000000,1188,15151.51515,54000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,18000000,697,25824.96413,54000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,18000000,1180,15254.23729,54000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,18000000,1200,15000,54000
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,18000000,697,25824.96413,54000
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,18000000,1180,15254.23729,54000
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,18000000,1200,15000,54000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,18000000,1908,9433.962264,54000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,20000000,1300,15384.61538,60000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,20000000,1490,13422.81879,60000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,20000000,1188,16835.01684,60000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,20000000,697,28694.40459,60000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,20000000,1180,16949.15254,60000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,20000000,1200,16666.66667,60000
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,20000000,697,28694.40459,60000
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,20000000,1180,16949.15254,60000
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,20000000,1200,16666.66667,60000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,20000000,1908,10482.18029,60000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,20000000,1908,10482.18029,60000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,20000000,1360,14705.88235,60000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,23000000,1490,15436.24161,69000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,23000000,1188,19360.26936,69000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,23000000,697,32998.56528,69000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,23000000,1180,19491.52542,69000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,23000000,1200,19166.66667,69000
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,23000000,697,32998.56528,69000
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,23000000,1180,19491.52542,69000
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,23000000,1200,19166.66667,69000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,23000000,1908,12054.50734,69000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,23000000,1908,12054.50734,69000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,23000000,1360,16911.76471,69000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,23000000,1300,17692.30769,69000
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,26000000,1188,21885.52189,78000
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,26000000,697,37302.72597,78000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,26000000,1180,22033.89831,78000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,26000000,1200,21666.66667,78000
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,26000000,697,37302.72597,78000
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,26000000,1180,22033.89831,78000
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,26000000,1200,21666.66667,78000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,26000000,1908,13626.83438,78000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,26000000,1908,13626.83438,78000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,26000000,1360,19117.64706,78000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,26000000,1300,20000,78000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,26000000,1490,17449.66443,78000
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,30000000,697,43041.60689,90000
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,30000000,1180,25423.72881,90000
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,30000000,1200,25000,90000
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,30000000,1908,15723.27044,90000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,30000000,1180,25423.72881,90000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,30000000,1200,25000,90000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,30000000,1908,15723.27044,90000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,30000000,1360,22058.82353,90000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,30000000,1300,23076.92308,90000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,30000000,1490,20134.22819,90000
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,30000000,1188,25252.52525,90000
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,35000000,1180,29661.01695,105000
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,35000000,1200,29166.66667,105000
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,35000000,1908,18343.81551,105000
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,35000000,1360,25735.29412,105000
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,35000000,1300,26923.07692,105000
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,35000000,1490,23489.93289,105000
